age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,id,contact_month,contact_year,previous_contact
52.0,management,MARRIED,university.degree,0,0,0,telephone,185,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-07-11,fc5bce08-121f-46ea-af15-58252a87ece3,7,2019,0
39.0,management,DIVORCED,university.degree,0,0,0,telephone,207,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-04-07,4e572940-5cec-46d1-90ab-9792194859bb,4,2018,0
39.0,housemaid,MARRIED,basic.4y,0,0,0,telephone,69,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-07-14,5d3a50ca-b167-40f9-98b1-bff26790bdde,7,2019,0
56.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,100,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-11-20,030c5ca6-e6e8-4548-90f3-e5363acffdab,11,2018,0
34.0,services,MARRIED,high.school,0,1,0,telephone,125,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-08-18,5e68aacd-98c0-4d84-a753-9520c5532066,8,2017,0
,blue-collar,MARRIED,basic.9y,0,1,0,telephone,461,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,1,2016-10-20,22f37639-235e-4d3b-9e97-ec583df4056e,10,2016,0
,unemployed,SINGLE,university.degree,0,1,0,telephone,240,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-02-10,718562b1-156d-4462-b99b-f30380495443,2,2016,0
,management,MARRIED,,0,1,0,telephone,70,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-03-26,6de79392-f49a-41a2-98f1-cfdcdf80dd08,3,2018,0
39.0,management,MARRIED,university.degree,0,1,0,telephone,193,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-01-28,1c6aa6a6-14df-49cb-b790-7367ccf09592,1,2016,0
53.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,136,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-05-08,fc8c31b4-7989-43f6-895b-3f377f4e33d6,5,2018,0
38.0,,DIVORCED,high.school,0,1,0,telephone,73,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-01-27,fa3921cc-578c-4978-b680-4ea6a7c50c68,1,2017,0
42.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,528,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-08-26,f41b6383-8ed5-4b60-a670-a58ca41fc719,8,2016,0
42.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,541,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-06-21,087536ed-a062-4bf4-970f-c0e191c7a258,6,2017,0
,admin.,SINGLE,high.school,0,1,0,telephone,338,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-01-31,db3cced7-eb3c-46b2-80c3-3d4f5ff8f5e9,1,2017,0
40.0,admin.,MARRIED,university.degree,0,1,0,telephone,163,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-05-23,a775580f-d9cc-4cca-8c1e-4ed986bc9bb9,5,2015,0
,blue-collar,MARRIED,basic.4y,0,1,0,telephone,87,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-08-11,b3743a64-d18c-424c-835f-d2f9adff5ace,8,2019,0
60.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,301,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-07-07,8ac57645-1536-4f7b-8c73-4e5aa28771a3,7,2017,0
56.0,entrepreneur,MARRIED,,0,1,0,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-09-06,c45a383e-7730-4116-ba01-ee6a30a50347,9,2015,0
39.0,services,DIVORCED,high.school,0,1,0,telephone,52,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-03-31,a4f268b0-9061-41e2-a086-a3c1e2156e91,3,2019,0
56.0,entrepreneur,MARRIED,,0,0,0,telephone,204,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-06-21,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab,6,2016,0
40.0,blue-collar,MARRIED,,0,1,1,telephone,155,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-10-18,7f92b9ec-e3ab-487b-8a33-261442035f66,10,2018,0
36.0,blue-collar,MARRIED,basic.9y,0,1,1,telephone,98,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-07-01,489bf293-8375-4110-9d0a-2da3c4480496,7,2016,0
51.0,blue-collar,MARRIED,,0,1,0,telephone,71,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-01-26,cddc7603-d517-4f50-b402-ab8bcc5b2c5b,1,2016,0
51.0,blue-collar,MARRIED,,0,0,0,telephone,243,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-11-11,325be9d0-fe55-48ed-9113-77d59f3f2a11,11,2019,0
43.0,technician,SINGLE,professional.course,0,1,0,telephone,186,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-05-16,280bab58-eaef-4f53-88e3-b22d5f30e314,5,2016,0
59.0,services,MARRIED,high.school,0,0,0,telephone,579,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-09-02,3bb358f3-be88-4137-85e0-37c26149347e,9,2019,0
,management,SINGLE,university.degree,0,1,0,telephone,165,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-08-01,e480cd3c-fbe4-4ef0-ac07-6fe2946ddfa0,8,2015,0
37.0,blue-collar,SINGLE,basic.9y,0,1,1,telephone,163,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-10-07,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f,10,2017,0
40.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-03-01,6c1fb154-e060-47b5-862f-aefdc788048e,3,2016,0
42.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,559,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-04-11,a124f433-d340-4283-a821-95d06734804e,4,2015,0
39.0,services,DIVORCED,high.school,0,0,0,telephone,2033,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-10-08,246bd60a-a637-4506-9dda-1c1fd1e31fe6,10,2017,0
37.0,entrepreneur,MARRIED,basic.6y,0,0,0,telephone,85,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-02-21,989b1fa2-7881-4c22-ad5b-cdeecfd90527,2,2017,0
38.0,services,MARRIED,high.school,0,1,1,telephone,506,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-07-22,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f,7,2018,0
56.0,admin.,DIVORCED,,0,0,0,telephone,114,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-08-09,8562a4a1-824a-4d5b-9ca8-473e46adaaec,8,2019,0
40.0,blue-collar,MARRIED,,0,0,0,telephone,114,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-02-05,43877501-9cd6-4995-a34f-e6f0b3553a67,2,2016,0
54.0,management,DIVORCED,university.degree,0,1,0,telephone,843,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-08-30,a60f146d-2d4a-455c-8998-1c69454bafd9,8,2016,0
,blue-collar,MARRIED,high.school,0,0,1,telephone,181,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-11-03,655c3814-8c76-4e4a-86c3-5649e78d39dc,11,2016,0
36.0,services,MARRIED,high.school,0,0,0,telephone,427,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-28,3db48d5b-2a9d-4e33-ae29-6962e24e221b,12,2015,0
45.0,technician,MARRIED,university.degree,0,1,1,telephone,292,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-19,cd9c19c5-2baa-417c-8001-cff4488464ca,9,2017,0
42.0,admin.,SINGLE,university.degree,0,0,0,telephone,192,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-04-22,316f6781-4bb5-4961-b96f-0f0d3f364ded,4,2018,0
43.0,services,MARRIED,high.school,0,0,0,telephone,93,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-06-27,4ac61f30-854f-45fc-a435-bd6e496aeeed,6,2019,0
46.0,management,MARRIED,basic.9y,0,0,0,telephone,128,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-06,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e,9,2017,0
44.0,services,MARRIED,high.school,0,1,1,telephone,107,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-03-26,2890b131-f37c-49b9-8033-d3ad8c4404bf,3,2017,0
51.0,admin.,SINGLE,basic.6y,0,0,0,telephone,303,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-09-21,27d8d70d-6429-485a-b85f-ad4c9baa886f,9,2019,0
28.0,services,MARRIED,high.school,0,1,0,telephone,81,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-10,cdf9576b-831a-4992-812d-1b22a95e0450,12,2015,0
37.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,270,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-12-05,534573ec-25eb-4a54-887d-eccdc9fbcde2,12,2019,0
,technician,MARRIED,high.school,0,0,0,telephone,228,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-12-08,c3c4df9f-85a8-4008-b1df-6571cafdef0f,12,2019,0
46.0,blue-collar,MARRIED,basic.6y,0,1,0,telephone,240,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-01-28,b6fb4f6b-96f6-40b9-bd02-16fb8908667c,1,2017,0
42.0,blue-collar,MARRIED,basic.9y,0,1,1,telephone,673,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,1,2015-12-13,d76843d2-2b23-4458-b29c-8ed33eb409a9,12,2015,0
36.0,admin.,MARRIED,university.degree,0,1,0,telephone,233,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-10-09,0b8655ab-b808-436f-baeb-0773d458f5f6,10,2017,0
,blue-collar,MARRIED,basic.4y,0,0,0,telephone,102,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-05-15,bf7ab845-4c7a-4d8a-85c4-fb5c63a77a5d,5,2019,0
57.0,management,MARRIED,university.degree,0,0,0,telephone,461,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-11-16,2700c978-fbe8-477d-8e2f-eb823ee69149,11,2015,0
51.0,technician,MARRIED,basic.6y,0,0,0,telephone,250,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-05-31,d18635d9-cb9a-4e9f-834b-b72537090469,5,2019,0
54.0,retired,MARRIED,high.school,0,0,0,telephone,130,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-22,98f11cfb-2190-4f89-ab66-7de678a25254,6,2015,0
49.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,252,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-07-14,8c88a38f-aa2f-463a-9703-9270bcccc02e,7,2017,0
40.0,admin.,MARRIED,basic.9y,0,1,0,telephone,683,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-09-30,e70265b7-1b41-4881-ae8d-3f22e058d2ee,9,2018,0
43.0,blue-collar,MARRIED,basic.6y,0,1,0,telephone,1077,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-03-29,fdf97547-b78e-43b7-bb26-579646a2b56f,3,2019,0
33.0,services,MARRIED,high.school,0,0,0,telephone,146,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-21,3522f3e2-6838-4625-b37c-4dfd612d90ed,12,2015,0
32.0,services,SINGLE,basic.6y,0,0,0,telephone,167,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-11-25,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d,11,2018,0
39.0,blue-collar,MARRIED,high.school,0,1,0,telephone,356,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-03-28,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc,3,2015,0
43.0,admin.,MARRIED,,0,0,0,telephone,277,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-12-08,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c,12,2018,0
44.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,172,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-09-02,a98aff82-e8b6-49dc-9411-3595b1e739a3,9,2018,0
35.0,student,SINGLE,university.degree,0,0,0,telephone,218,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-05-01,a2bc8912-a3b3-441e-9bd7-df62dbae15aa,5,2015,0
35.0,student,SINGLE,university.degree,0,1,1,telephone,217,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-04-23,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5,4,2016,0
35.0,unemployed,MARRIED,professional.course,0,0,0,telephone,67,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-17,ee750546-9f65-46d1-a484-bc920cd2108a,12,2015,0
36.0,services,SINGLE,basic.4y,0,0,0,telephone,291,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-02-01,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f,2,2016,0
35.0,student,SINGLE,university.degree,0,1,0,telephone,248,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-04-26,e29958f4-a6f2-4326-8262-3a1e25b0e381,4,2017,0
36.0,student,SINGLE,basic.9y,0,1,0,telephone,256,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-10-27,e86c00e8-dbed-43ad-82e1-47750774fe69,10,2015,0
55.0,housemaid,DIVORCED,university.degree,0,0,0,telephone,286,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-11-11,b4a0c2f4-7b41-4498-878b-09c2116d261f,11,2017,0
59.0,admin.,MARRIED,university.degree,0,0,0,telephone,477,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-10-11,11b3ab41-92c2-4a66-a15b-89b1965c4d0b,10,2018,0
57.0,retired,MARRIED,,0,0,0,telephone,611,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-07-06,56c5bbb3-179a-489f-a924-feb769923dfd,7,2018,0
39.0,blue-collar,MARRIED,professional.course,0,1,0,telephone,471,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-03-08,246bdced-34b3-45b0-80c9-1bb2379c9f1a,3,2015,0
39.0,housemaid,MARRIED,basic.4y,0,1,0,telephone,381,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-11-27,59750327-5806-412f-ad78-9855619be0b8,11,2018,0
,blue-collar,SINGLE,,0,1,0,telephone,251,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-08-17,9a4f4c45-fe0e-41d8-bc86-f5e70f47ad1c,8,2015,0
30.0,blue-collar,SINGLE,,0,1,1,telephone,408,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-01-23,0171544c-2a58-43bb-88f1-042354a78d9a,1,2018,0
50.0,housemaid,MARRIED,basic.4y,0,0,0,telephone,287,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-03-15,f9da0497-2d98-44b0-8f85-9b09b422d35c,3,2016,0
,services,MARRIED,high.school,0,0,0,telephone,322,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-13,a437144c-5014-4c1f-b36d-daed580f5490,9,2017,0
35.0,admin.,MARRIED,high.school,0,1,0,telephone,216,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-11-13,f6455423-ddf1-472c-9a13-1b3c75954d7d,11,2017,0
43.0,technician,MARRIED,,0,0,0,telephone,366,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-05-07,59284a41-1b18-4674-b047-4adfb59806fb,5,2015,0
36.0,services,SINGLE,basic.6y,0,1,0,telephone,210,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-10-06,fc691afc-b26f-4d41-8a15-87c0a05d1c3d,10,2017,0
46.0,technician,MARRIED,basic.4y,0,1,0,telephone,288,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-06-29,2b1588b7-550b-4188-95f9-128e41a4f94b,6,2015,0
40.0,technician,MARRIED,basic.9y,0,0,0,telephone,168,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-11-13,03e24118-05fd-4417-828e-0454b4a01acf,11,2017,0
58.0,retired,MARRIED,university.degree,0,0,0,telephone,132,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-06-14,4134e8c9-28f4-49e8-81cb-12a7f26d84de,6,2016,0
42.0,technician,MARRIED,university.degree,0,0,0,telephone,64,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-04-08,894bcb01-9726-4a75-a39c-eed9dd1bfa33,4,2015,0
35.0,admin.,SINGLE,university.degree,0,0,0,telephone,209,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-08-26,7d872ef0-49d6-4cc9-af22-47129f7151cf,8,2018,0
,retired,MARRIED,basic.4y,0,0,0,telephone,410,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-07-25,a89380f0-8a3d-4783-ad65-1071fea7e472,7,2015,0
45.0,blue-collar,MARRIED,basic.4y,0,1,1,telephone,177,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-03-11,84831270-6bcb-49f8-bb40-59766181616d,3,2016,0
,admin.,MARRIED,professional.course,0,1,0,telephone,580,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-07-16,cfba29de-c372-4a52-a96f-f6333e9d867a,7,2018,0
50.0,services,DIVORCED,professional.course,0,1,0,telephone,165,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-08-05,13ec4e1a-6f2d-4e91-bca0-208e513097d5,8,2017,0
32.0,management,DIVORCED,basic.4y,0,1,0,telephone,127,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-06-10,f40b6696-e60b-42c6-8d2b-8c6b137cba1e,6,2017,0
39.0,admin.,MARRIED,high.school,0,0,0,telephone,357,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-01-24,81d418ba-0121-49c1-a333-1b70c8eed2a9,1,2018,0
,self-employed,MARRIED,university.degree,0,0,0,telephone,175,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-10-26,e54889f4-0b6f-4ae5-85de-85e590eb3619,10,2017,0
44.0,admin.,MARRIED,professional.course,0,1,0,telephone,300,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-08-28,c72e8162-b00b-4bcf-a188-6ae94c3e52d1,8,2018,0
56.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,136,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-01-13,2712a557-80f5-4479-a3d8-239b4d6647d7,1,2015,0
48.0,admin.,MARRIED,high.school,0,0,0,telephone,125,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-10-27,a61478a2-75c5-4ddc-a93f-0d178c51538e,10,2018,0
33.0,services,MARRIED,high.school,0,0,1,telephone,189,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-22,2d0bb829-e5b0-4b9c-8afc-4aa63c4d8128,9,2017,0
,management,MARRIED,university.degree,0,0,1,telephone,213,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-10-18,ea391b61-d26b-439d-b88f-288f1e4a5922,10,2019,0
57.0,retired,MARRIED,high.school,0,0,0,telephone,238,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-08-07,459437ed-c2ef-45b3-8961-427ef812965e,8,2018,0
36.0,technician,SINGLE,professional.course,0,0,0,telephone,124,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-10-31,284358a1-8bcd-4b29-babb-940b979dd941,10,2016,0
34.0,management,MARRIED,university.degree,0,1,0,telephone,18,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-11-30,1799bd5e-82f6-4c0b-a531-ab0349baba47,11,2019,0
,services,SINGLE,basic.9y,0,0,0,telephone,730,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-12-05,3d84a6e5-5a4d-4a6e-8004-763345d598d1,12,2018,0
30.0,technician,MARRIED,university.degree,0,0,0,telephone,40,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-10-16,ba575600-ee18-405b-acdb-4e9982795a6d,10,2015,0
,services,DIVORCED,,0,0,0,telephone,181,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-05-02,68424f4b-3228-49ba-9633-39a51e762461,5,2017,0
32.0,technician,SINGLE,professional.course,0,0,0,telephone,79,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-05-30,904e3d75-b228-4aaa-814f-ed794fd532e0,5,2019,0
36.0,technician,SINGLE,high.school,0,1,0,telephone,142,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-09-26,23d9714f-6fda-40b6-a1a9-d2746979e609,9,2016,0
36.0,blue-collar,SINGLE,high.school,0,0,1,telephone,389,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-05-15,f5ae2426-2a90-49e9-9f4a-48ddc341066f,5,2018,0
,services,SINGLE,high.school,0,0,0,telephone,702,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-04-09,0a05fb65-56ad-434e-845d-27c2a3713f55,4,2017,0
40.0,technician,DIVORCED,professional.course,0,0,0,telephone,151,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-02-24,c4e8a511-db97-4421-9348-6f144d479e36,2,2017,0
41.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,211,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-09-27,7bfbcd9a-6d98-4b50-ad72-7bfda774c091,9,2019,0
,services,MARRIED,basic.6y,0,1,0,telephone,117,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-27,7dd4607b-38ac-4e55-b20b-5aca7924e544,2,2018,0
36.0,technician,MARRIED,professional.course,0,1,0,telephone,232,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-06-18,a0d4f266-7612-45e6-a878-42a2b8c179b9,6,2016,0
28.0,services,MARRIED,,0,0,0,telephone,408,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-12-01,46c8d84e-2d68-4438-a4fa-30fc8f3c887c,12,2016,0
53.0,services,MARRIED,high.school,0,1,1,telephone,370,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-05-26,3d177160-0bb9-41cd-9ab1-d8f8f1493482,5,2019,0
58.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,179,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-02,b7e08487-9d41-49d6-a641-06bd6641e1de,12,2015,0
45.0,management,MARRIED,basic.9y,0,0,1,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-01-23,28397f50-1c89-452f-ab06-d7cd557e982c,1,2019,0
43.0,technician,MARRIED,,0,1,0,telephone,200,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-08-28,a7c64b3e-76c7-4680-ad2c-41235e0f71dd,8,2019,0
33.0,admin.,MARRIED,high.school,0,0,1,telephone,50,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-07-29,1ea445f0-d060-40f8-acf9-22b8047ac63c,7,2015,0
,admin.,MARRIED,high.school,0,0,1,telephone,181,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-08-06,ff5f287a-6e4c-4a52-9f12-ff3a6d1b08c6,8,2015,0
27.0,blue-collar,SINGLE,basic.6y,0,0,0,telephone,119,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-08-17,8083579f-8f1b-4e13-a25f-14648364e7fb,8,2016,0
,technician,MARRIED,high.school,0,0,0,telephone,361,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-20,88fb90bd-507c-428d-b955-8e990e09770c,6,2015,0
43.0,admin.,DIVORCED,basic.9y,0,0,0,telephone,73,3,,0,NONEXISTENT,1.1,,-36.4,4.857,5191.0,0,2017-09-20,bdb310ce-95f9-418e-90f5-40eeaedce804,9,2017,0
42.0,admin.,MARRIED,university.degree,0,0,0,telephone,67,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-08-21,9b0224d5-0534-40a8-8c0d-fc42efcbfc5a,8,2019,0
27.0,blue-collar,SINGLE,basic.6y,0,0,0,telephone,350,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-11-08,a4cea878-efa5-485d-b04e-00f31ef8b546,11,2015,0
34.0,self-employed,SINGLE,university.degree,0,1,0,telephone,150,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-02-09,72ad44c2-3565-4e2d-823e-dc7f89a1737a,2,2015,0
31.0,student,SINGLE,university.degree,0,0,0,telephone,332,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-06-21,b7c63cc7-a3db-4117-ac8a-bbd26d12bf04,6,2016,0
,management,DIVORCED,university.degree,0,0,0,telephone,611,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-20,3d5657fb-86c4-4bba-91e3-07d049d666f0,2,2018,0
40.0,self-employed,MARRIED,basic.4y,0,0,0,telephone,58,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-03-01,2033c482-adae-4ad4-8664-47161aaceb7f,3,2015,0
52.0,unemployed,MARRIED,high.school,0,1,0,telephone,151,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-03-22,24720ef4-961f-4ff0-b8c1-521e7ae73a29,3,2018,0
